time,open,high,low,close,Volume,Volume MA,Volume,Volume MA,RSI,OnBalanceVolume,Accumulation/Distribution,Accumulation/Distribution,OnBalanceVolume,ADX,Aroon Up,Aroon Down,Histogram,MACD,Signal,RSI,%K,%D
1617696000,44.0122,44.7287,43.2385,43.4549,112342.39313715,119795.66875245993,112342.39313715,119795.66875245993,53.66128936914302,18418111.777746014,17739995.218748525,17739995.218748525,18418111.777746014,35.746186283109964,85.71428571428571,0,-0.2844227016545038,1.3163065138533554,1.6007292155078592,53.66128936914302,36.67582105812666,58.06806068739883
1617710400,43.4341,44.1466,41.65,42.5991,153919.55898037,115623.6316031244,153919.55898037,115623.6316031244,50.370035179870285,18264192.218765642,17703102.85950241,17703102.85950241,18264192.218765642,33.21087052340158,78.57142857142857,100,-0.38969863283311756,1.1136059244664622,1.5033045572995798,50.370035179870285,20.65550936908313,39.08319290251428
1617724800,42.4857,43.592,42.3014,43.4719,88899.67936307,113773.5449562824,88899.67936307,113773.5449562824,53.50230309765883,18353091.89812871,17775456.97634959,17775456.97634959,18353091.89812871,30.85664874652951,71.42857142857143,92.85714285714286,-0.39326018439586585,1.0117293268047476,1.4049895112006134,53.50230309765883,39.6504820561927,32.32727082780092
1617739200,43.4622,43.78,42.36,43.3137,74620.18324408,109353.9797682664,74620.18324408,109353.9797682664,52.85120525619381,18278471.71488463,17801069.566006746,17801069.566006746,18278471.71488463,28.82362914386773,64.28571428571429,85.71428571428571,-0.3977821228196905,0.9077618576760003,1.3055439804956908,52.85120525619381,36.20753444035774,32.17117528854462
1617753600,43.344,43.4685,42.17,42.5178,75772.54175884,102114.68353376641,75772.54175884,102114.68353376641,49.58205409706682,18202699.173125792,17765887.99848545,17765887.99848545,18202699.173125792,26.76874316990982,57.142857142857146,78.57142857142857,-0.44245886393349476,0.7524704005788223,1.194929264512317,49.58205409706682,18.886156390781128,31.58139096244395
1617768000,42.521,43.0514,41.5966,41.9063,76933.54739971,96722.2105958174,76933.54739971,96722.2105958174,47.167983025330585,18125765.62572608,17721709.908371538,17721709.908371538,18125765.62572608,25.346690520891812,50,100,-0.4971853983924681,0.5734475165217319,1.0706329149142,47.167983025330585,6.662650861605307,20.58544723091482
1617782400,41.7942,41.8207,37.809,39.0169,223897.44029964,99960.6744880634,223897.44029964,99960.6744880634,37.80229660418948,17901868.18542644,17632640.953820053,17632640.953820053,17901868.18542644,26.21901108066259,42.857142857142854,100,-0.6995791635727476,0.19615896044826542,0.895738124021013,37.80229660418948,14.3185670764234,13.289124776270041
1617796800,39.0045,40.7563,37.7963,39.1184,258382.03256567,109561.56705863841,258382.03256567,109561.56705863841,38.26602067170348,18160250.21799211,17605074.384264566,17605074.384264566,18160250.21799211,27.034325017100404,35.714285714285715,100,-0.7914513394325506,-0.09357605026967519,0.6978752891628754,38.26602067170348,15.648746537887924,12.209988158638973
1617811200,39.168,40.1387,38.0858,39.4336,155462.46284649,114701.52799047492,155462.46284649,114701.52799047492,39.767842989196616,18315712.6808386,17653744.911261223,17653744.911261223,18315712.6808386,27.79140224379265,28.571428571428573,92.85714285714286,-0.7937929205405814,-0.29436586151285127,0.4994270590277301,39.767842989196616,19.37954217266762,16.44895192899308
1617825600,39.4427,40.6802,38.9448,39.5855,134263.15877977,116331.25286262043,134263.15877977,116331.25286262043,40.51882591380012,18449975.83961837,17618620.171094105,17618620.171094105,18449975.83961837,27.948581126834387,21.428571428571427,85.71428571428571,-0.748507919670805,-0.4362078405607761,0.3123000791100289,40.51882591380012,21.17747319082453,18.735253967126788
1617840000,39.5162,40.5422,39.2565,40.1606,47957.37585695,115439.39178251944,47957.37585695,115439.39178251944,43.39633355988915,18497933.21547532,17638109.732333317,17638109.732333317,18497933.21547532,28.094532946801714,14.285714285714286,78.57142857142857,-0.647031778188919,-0.4964896436261199,0.1505421345627991,43.39633355988915,27.984518145018114,22.847177836170186
1617854400,40.165,41.4115,40.165,40.8722,53605.98916982,114304.13354712294,53605.98916982,114304.13354712294,46.82423224988316,18551539.204645142,17645330.30640601,17645330.30640601,18551539.204645142,27.360173615052304,7.142857142857143,71.42857142857143,-0.5054698379778367,-0.4812951629094968,0.024174675068339924,46.82423224988316,36.40721539663373,28.523068910825554
1617868800,40.8526,41.1601,39.2824,39.9326,102028.27494981,116006.54162730693,102028.27494981,116006.54162730693,43.11169936550889,18449510.92969533,17613961.651600383,17613961.651600383,18449510.92969533,27.22373996095951,0,64.28571428571429,-0.45042746502909,-0.5388596562180226,-0.08843219118893259,43.11169936550889,28.41618005027999,30.93597119731071
1617883200,39.9028,41.0226,39.8413,41,98455.47065263,115545.97153780244,98455.47065263,115545.97153780244,48.14189800312183,18547966.40034796,17708649.92740539,17708649.92740539,18547966.40034796,27.097051567873336,0,57.142857142857146,-0.3233906262340296,-0.49267047398146957,-0.16927984774743998,48.14189800312183,46.213432577462314,37.01227600812544
1617897600,40.9999,41.2595,40.5103,40.9281,57357.42979211,115716.50366623043,57357.42979211,115716.50366623043,47.83507002104979,18490608.97055585,17715264.558924396,17715264.558924396,18490608.97055585,26.727511607593446,0,50,-0.22985892375422717,-0.45660350244022396,-0.2267445786859968,47.83507002104979,49.317355085586506,41.315655904443034
1617912000,40.9634,41.6095,40.3986,41.3316,104130.10891134,110946.83719434493,104130.10891134,110946.83719434493,49.76986706417516,18594739.07946719,17771599.214426767,17771599.214426767,18594739.07946719,26.011520511774656,0,42.857142857142854,-0.13136786565043945,-0.39095441074904613,-0.2595865450986067,49.76986706417516,59.082173237294654,51.537653633447924
1617926400,41.3252,42.1054,41.25,41.3873,74916.71362642,108084.24970973944,74916.71362642,108084.24970973944,50.04530858415082,18669655.793093607,17720732.219717596,17720732.219717596,18669655.793093607,24.83551271196583,7.142857142857143,35.714285714285715,-0.05682781307175455,-0.33062131143829987,-0.2737934983665453,50.04530858415082,60.013035412871666,56.137521245251044
1617940800,41.367,41.5108,40.83,41.1754,22125.19396563,104253.30845132594,22125.19396563,104253.30845132594,48.945695180834036,18647530.599127978,17721057.20787808,17721057.20787808,18647530.599127978,24.08571931848877,0,28.571428571428573,-0.018155384232430904,-0.29648772865708395,-0.27833234442465304,48.945695180834036,59.573005183174125,59.556071277780255
1617955200,41.1614,41.6457,40.7184,41.3524,64014.26241632,101977.51299020293,64014.26241632,101977.51299020293,49.935240705216025,18711544.8615443,17744576.73683876,17744576.73683876,18711544.8615443,23.242545550310005,0,21.428571428571427,0.020868709547305297,-0.25224645749052144,-0.27311516703782673,49.935240705216025,67.66950200757363,62.418514201206584
1617969600,41.3472,41.4959,40.4853,40.5521,79340.71610308,102921.22669094443,79340.71610308,102921.22669094443,45.62890672353364,18632204.14544122,17675724.759773254,17675724.759773254,18632204.14544122,22.662574373410944,0,14.285714285714286,-0.004349054240756212,-0.278551484838772,-0.2742024305980158,45.62890672353364,63.953029634958575,63.73184560856888
1617984000,40.5324,40.8118,40.1053,40.6469,75087.02541982,101058.45830507793,75087.02541982,101058.45830507793,46.22054621083596,18707291.17086104,17715760.545301415,17715760.545301415,18707291.17086104,22.450276078596474,71.42857142857143,7.142857142857143,-0.011377309675021485,-0.28842406769179263,-0.27704675801677114,46.22054621083596,66.15302499361815,65.92518554538356
1617998400,40.6469,41,40.4169,40.7796,36240.06038855,95174.48337548693,36240.06038855,95174.48337548693,47.08847999399773,18743531.23124959,17724604.586792223,17724604.586792223,18743531.23124959,22.014610269778668,64.28571428571429,0,-0.004191680250137886,-0.2822863583294435,-0.2780946780793056,47.08847999399773,67.01661856901185,65.70755773252962
1618012800,40.7796,41.8081,40.4427,41.773,76348.42419487,94546.92061707693,76348.42419487,94546.92061707693,53.18017198362641,18819879.655444458,17797027.670882743,17797027.670882743,18819879.655444458,20.66036305217103,57.142857142857146,0,0.06646367120265473,-0.1950150890759872,-0.2614787602786419,53.18017198362641,89.48300955514777,74.21755103925936
1618027200,41.8047,42.7122,41.8047,42.123,96832.53422374,95657.53816605992,96832.53422374,95657.53816605992,55.13981658496851,18916712.189668197,17768121.95901364,17768121.95901364,18916712.189668197,19.857240720192674,100,0,0.13198497548293045,-0.09649754092497886,-0.22848251640790931,55.13981658496851,82.94990884625388,79.81651232347127
1618041600,42.123,42.3772,41.633,41.8916,52929.31335097,94515.37674566642,52929.31335097,94515.37674566642,53.54415937236069,18863782.876317225,17751977.1671154,17751977.1671154,18863782.876317225,18.922713458186887,92.85714285714286,0,0.15344921321877322,-0.03667099988444278,-0.190120213103216,53.54415937236069,76.07440667094274,82.83577502411491
1618056000,41.9044,41.9977,41.0235,41.1808,107032.80727199,96020.33973928043,107032.80727199,96020.33973928043,48.86624764911926,18756750.069045234,17679508.63942437,17679508.63942437,18756750.069045234,17.731930398444337,85.71428571428571,7.142857142857143,0.1152302145309951,-0.04608244493947211,-0.16131265947046722,48.86624764911926,55.35016619044828,71.45816056921507
1618070400,41.1793,41.5513,40.4501,40.8873,101193.23190136,89885.12931936643,101193.23190136,89885.12931936643,47.0388138665668,18655556.837143876,17658667.171030592,17658667.171030592,18655556.837143876,17.17697939075941,78.57142857142857,0,0.06797490071796158,-0.07634403357301522,-0.1443189342909768,47.0388138665668,36.434567557212176,55.953046806201165
1618084800,40.8698,41.6304,39.95,41.5868,51551.11009396,79543.58319578093,51551.11009396,79543.58319578093,51.67702601216193,18707107.947237834,17707543.169960428,17707543.169960428,18707107.947237834,17.10530793520297,71.42857142857143,0,0.08074901290500347,-0.04338266815972247,-0.12413168106472594,51.67702601216193,59.25711389472138,50.34728254746071
1618099200,41.5672,41.7041,40.7901,40.9043,52558.34980812,74398.37754386241,52558.34980812,74398.37754386241,47.32232263556991,18654549.597429715,17668118.65723784,17668118.65723784,18654549.597429715,16.94889265984844,64.28571428571429,92.85714285714286,0.042098711546328535,-0.07150829163181527,-0.1136070031781438,47.32232263556991,34.54854825863429,43.41340990352271
1618113600,40.8962,40.9058,40,40.68,63386.68765438,70854.55398759292,63386.68765438,70854.55398759292,45.95183468084088,18591162.909775335,17699902.97334804,17699902.97334804,18591162.909775335,17.47905069918146,57.142857142857146,85.71428571428571,0.0023879987794016705,-0.11062200470389172,-0.11301000348329339,45.95183468084088,26.428209398305587,40.077957183887186
1618128000,40.6318,40.9,40.3004,40.6306,56654.78181875,71289.42428568294,56654.78181875,71289.42428568294,45.63834631427231,18534508.127956584,17705647.821137533,17705647.821137533,18534508.127956584,17.971340307133552,50,78.57142857142857,-0.024749391463100318,-0.1439467428121688,-0.11919735134906848,45.63834631427231,24.639779885598376,28.53884584751285
1618142400,40.6223,40.6306,40,40.3988,81493.70595825,72683.81012510443,81493.70595825,72683.81012510443,44.117448192294226,18453014.421998333,17727229.566927303,17727229.566927303,18453014.421998333,18.680819777752706,42.857142857142854,71.42857142857143,-0.05416741290501667,-0.18690661748033932,-0.13273920457532265,44.117448192294226,16.247918325971998,22.43863586995875
1618156800,40.3591,41.3972,40.2019,40.9974,59526.50978306,70558.72186676694,59526.50978306,70558.72186676694,48.8572708037463,18512540.931781393,17746935.615552045,17746935.615552045,18512540.931781393,18.30017294087343,35.714285714285715,64.28571428571429,-0.030355101979449878,-0.170683082049635,-0.14032798007018513,48.8572708037463,37.91905003258258,26.26891608138442
1618171200,40.9538,41.8422,40.9538,41.3089,53951.53231311,68333.52494979094,53951.53231311,68333.52494979094,51.17791318575533,18566492.4640945,17736113.730074562,17736113.730074562,18566492.4640945,17.40908586110701,28.571428571428573,57.142857142857146,0.0073198034800121825,-0.1311782257201699,-0.1384980292001821,51.17791318575533,49.196292810078866,34.45442038954458
1618185600,41.2955,41.4103,40.6061,41.1046,42722.09375615,67601.75814799292,42722.09375615,67601.75814799292,49.588629504332275,18523770.37033835,17746355.982842762,17746355.982842762,18523770.37033835,16.93761313529226,21.428571428571427,50,0.01877469952129049,-0.11502965479856897,-0.13380435431985946,49.588629504332275,41.80001448121045,42.97178577462406
1618200000,41.0998,41.719,40.9688,41.3451,49096.32448304,64850.06892657794,49096.32448304,64850.06892657794,51.49808328223305,18572866.69482139,17746513.049196746,17746513.049196746,18572866.69482139,16.11864097867497,14.285714285714286,42.857142857142854,0.041538222574600936,-0.08188157610160829,-0.12341979867620922,51.49808328223305,50.50684237202228,47.1677165544373
