time,open,high,low,close,Volume,Volume MA,Volume,Volume MA,RSI,OnBalanceVolume,Accumulation/Distribution,Accumulation/Distribution,OnBalanceVolume,ADX,Aroon Up,Aroon Down,Histogram,MACD,Signal,RSI,%K,%D
1631232000,0.00000731,0.00000752,0.00000729,0.00000736,310092.19000000006,807200.0037499979,310092.19000000006,807200.0037499979,56.4607526131506,-61197619.47899996,-27899784.48406815,-27899784.48406815,-61197619.47899996,30.164219127760312,42.857142857142854,28.571428571428573,1.1975456818566538e-7,8.697911654571815e-8,-3.2775451639947224e-8,56.4607526131506,70.00000000000001,71.84352654799933
1631246400,0.00000736,0.00000748,0.00000699,0.00000705,194737.95200000002,806434.6936499979,194737.95200000002,806434.6936499979,51.34802154322662,-61392357.43099996,-28046831.509047743,-28046831.509047743,-61392357.43099996,29.506344926715016,35.714285714285715,21.428571428571427,9.099973095619237e-8,8.097421205529325e-8,-1.0025518900899126e-8,51.34802154322662,58.92857142857145,65.71428571428565
1631260800,0.00000705,0.00000727,0.0000068,0.00000706,125684.77100000001,799751.1441999979,125684.77100000001,799751.1441999979,51.500590342508914,-61266672.65999996,-28033460.788728595,-28033460.788728595,-61266672.65999996,28.40382634066646,28.571428571428573,14.285714285714286,6.893597716817216e-8,7.614445255931607e-8,7.208475391143913e-9,51.500590342508914,59.285714285714306,62.73809523809518
1631275200,0.00000706,0.00000707,0.00000655,0.00000688,181565.33399999997,802211.352399998,181565.33399999997,802211.352399998,48.54934198031539,-61448237.99399996,-27984577.814190134,-27984577.814190134,-61448237.99399996,26.772077077640883,21.428571428571427,7.142857142857143,3.994020812398237e-8,5.713373554612188e-8,1.7193527422139506e-8,48.54934198031539,52.857142857142875,57.02380952380946
1631289600,0.00000688,0.00000726,0.00000678,0.00000711,168560.69700000001,800157.521949998,168560.69700000001,800157.521949998,52.30997629350905,-61279677.29699996,-27921367.552815136,-27921367.552815136,-61279677.29699996,25.645145796773168,14.285714285714286,0,3.4193802691065884e-8,5.993578078597186e-8,2.5741978094905978e-8,52.30997629350905,53.813559322033896,55.31880548829694
1631304000,0.00000711,0.00000717,0.00000675,0.00000701,274443.197,779684.858749998,274443.197,779684.858749998,50.57897634957416,-61554120.49399996,-27856023.934481803,-27856023.934481803,-61554120.49399996,24.521868299144923,7.142857142857143,0,2.2183120370094323e-8,5.3470878557523886e-8,3.128775818742956e-8,50.57897634957416,27.878787878787875,44.849830019321466
1631318400,0.00000701,0.00000711,0.00000676,0.00000682,163987.033,614322.9991499981,163987.033,614322.9991499981,47.37146894980739,-61718107.52699996,-27963786.841881804,-27963786.841881804,-61718107.52699996,23.47882490849013,0,14.285714285714286,1.0815809067803827e-9,3.2639734320905044e-8,3.155815341412466e-8,47.37146894980739,18.75,33.48078240027383
1631332800,0.00000682,0.00000695,0.00000675,0.00000683,106253.24300000002,463194.8246999981,106253.24300000002,463194.8246999981,47.55996042985439,-61611854.28399996,-27985037.490481805,-27985037.490481805,-61611854.28399996,22.4809764342319,35.714285714285715,7.142857142857143,-1.1850686505011694e-8,1.674479528286004e-8,2.8595481787871736e-8,47.55996042985439,19.44444444444444,22.024410774410683
1631347200,0.00000683,0.00000694,0.00000678,0.00000684,45512.579,354684.6101499981,45512.579,354684.6101499981,47.76144708971394,-61566341.70499995,-27996415.635231804,-27996415.635231804,-61566341.70499995,21.55440285099212,28.571428571428573,0,-1.8957671521032245e-8,4.898392386581431e-9,2.3856063907613676e-8,47.76144708971394,20.138888888888875,19.44444444444435
1631361600,0.00000684,0.00000699,0.0000068,0.00000692,145961.304,337989.403949998,145961.304,337989.403949998,49.43525560623504,-61420380.400999956,-27958004.76575812,-27958004.76575812,-61420380.400999956,20.830962317080303,21.428571428571427,57.142857142857146,-1.753047765220564e-8,1.942966842356626e-9,1.9473444494562266e-8,49.43525560623504,25.69444444444444,21.759259259259164
1631376000,0.00000692,0.00000701,0.00000681,0.00000684,108843.216,328287.27044999803,108843.216,328287.27044999803,47.78632290008059,-61529223.616999954,-28034195.01695812,-28034195.01695812,-61529223.616999954,20.2164174292376,14.285714285714286,50,-2.0999912360012754e-8,-6.776445955453674e-9,1.4223466404559078e-8,47.78632290008059,20.138888888888875,21.990740740740637
1631390400,0.00000684,0.00000687,0.00000673,0.00000676,159525.912,312689.834699998,159525.912,312689.834699998,46.12930299994444,-61688749.528999954,-28125352.680958122,-28125352.680958122,-61688749.528999954,19.345163028534635,7.142857142857143,42.857142857142854,-2.730872244772774e-8,-1.9912436655100595e-8,7.396285792627143e-9,46.12930299994444,14.583333333333314,20.138888888888786
1631404800,0.00000676,0.00000682,0.00000663,0.0000068,318903.826,272533.84469999804,318903.826,272533.84469999804,47.11671237160586,-61369845.70299996,-27873586.502537068,-27873586.502537068,-61369845.70299996,18.165370918183783,0,35.714285714285715,-2.7346118005549674e-8,-2.678636171430995e-8,5.597562912397237e-10,47.11671237160586,25.25252525252527,19.991582491582395
1631419200,0.0000068,0.00000689,0.0000067,0.00000678,66890.305,257396.42539999806,66890.305,257396.42539999806,46.65623422896053,-61436736.00799996,-27884148.12964233,-27884148.12964233,-61436736.00799996,17.312496387464616,0,28.571428571428573,-2.7217484591164424e-8,-3.346209944771581e-8,-6.2446148565513824e-9,46.65623422896053,23.7113402061856,21.18239959734797
1631433600,0.00000678,0.00000699,0.00000677,0.00000688,61432.287000000004,236912.36899999803,61432.287000000004,236912.36899999803,49.323086069051726,-61375303.720999956,-27884148.12964233,-27884148.12964233,-61375303.720999956,16.862407043502436,0,21.428571428571427,-1.927137679861905e-8,-3.0333835854825196e-8,-1.1062459056206146e-8,49.323086069051726,35.48387096774194,28.14924547548418
1631448000,0.00000688,0.00000695,0.00000682,0.00000687,110993.23099999999,228524.973049998,110993.23099999999,228524.973049998,49.05895578350827,-61486296.951999955,-27909761.95218079,-27909761.95218079,-61486296.951999955,16.4444669383947,0,14.285714285714286,-1.381799527031581e-8,-2.8334953144100908e-8,-1.4516957873785098e-8,49.05895578350827,44.4444444444445,34.546551872790594
